game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
179667,2026-07-31,2026-07-31 14:20:00,Chicago Cubs,New York Yankees,1.68,2.35,9.0,1.89,1.99,0,2,Finished,New York Yankees,Under,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0
179666,2026-07-31,2026-07-31 18:10:00,Cincinnati Reds,Pittsburgh Pirates,2.11,1.82,7.5,1.88,1.99,8,7,Finished,Cincinnati Reds,Over,2,2,0,1,1,0,2,0,0,1,0,0,0,0,3,3,,0
179668,2026-07-31,2026-07-31 19:05:00,Baltimore Orioles,Philadelphia Phillies,1.81,2.0,9.0,1.92,1.84,6,4,Finished,Baltimore Orioles,Over,2,2,0,0,0,1,0,0,0,0,0,1,4,0,0,0,,0
179657,2026-07-31,2026-07-31 19:07:00,Toronto Blue Jays,St. Louis Cardinals,1.59,2.52,8.0,1.99,1.88,3,1,Finished,Toronto Blue Jays,Under,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,,0
179658,2026-07-31,2026-07-31 19:10:00,Tampa Bay Rays,Chicago White Sox,1.72,2.26,8.0,1.87,2.0,1,6,Finished,Chicago White Sox,Under,0,1,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0.0,0
179661,2026-07-31,2026-07-31 19:10:00,New York Mets,Miami Marlins,1.79,2.15,8.5,1.98,1.88,2,5,Finished,Miami Marlins,Under,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0.0,0
179665,2026-07-31,2026-07-31 19:10:00,Cleveland Guardians,Arizona Diamondbacks,1.78,2.17,8.5,1.85,2.02,1,4,Finished,Arizona Diamondbacks,Under,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0
179669,2026-07-31,2026-07-31 19:15:00,Atlanta Braves,Washington Nationals,1.82,2.1,9.0,1.91,1.96,6,2,Finished,Atlanta Braves,Under,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,,1
179663,2026-07-31,2026-07-31 20:15:00,Houston Astros,Texas Rangers,1.82,2.13,7.5,1.98,1.91,11,2,Finished,Houston Astros,Over,0,0,3,0,0,0,1,0,2,0,0,2,4,0,1,0,0.0,0
179664,2026-07-31,2026-07-31 20:40:00,Colorado Rockies,Kansas City Royals,1.99,1.93,11.0,1.93,1.95,3,1,Finished,Colorado Rockies,Under,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,,0
179662,2026-07-31,2026-07-31 21:38:00,Los Angeles Angels,Milwaukee Brewers,2.5,1.61,9.0,1.95,1.93,2,6,Finished,Milwaukee Brewers,Under,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0.0,0
179670,2026-07-31,2026-07-31 21:40:00,Athletics,Detroit Tigers,2.27,1.72,11.0,2.01,1.88,1,13,Finished,Detroit Tigers,Over,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0.0,4
179660,2026-07-31,2026-07-31 21:45:00,San Diego Padres,San Francisco Giants,1.7,2.31,8.5,1.92,1.97,7,0,Finished,San Diego Padres,Under,2,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,,0
179656,2026-07-31,2026-07-31 22:10:00,Los Angeles Dodgers,Boston Red Sox,1.79,2.16,8.5,2.02,1.87,4,9,Finished,Boston Red Sox,Over,0,0,0,1,0,2,1,0,3,0,0,0,0,5,0,0,0.0,1
179659,2026-07-31,2026-07-31 22:10:00,Seattle Mariners,Minnesota Twins,1.64,2.44,7.5,1.88,2.02,3,5,Finished,Minnesota Twins,Over,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0.0,0
