game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
178437,2026-04-27,2026-04-27 18:10:00,Cleveland Guardians,Tampa Bay Rays,1.74,2.22,7.5,1.86,2.01,2,3,Finished,Tampa Bay Rays,Under,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0.0,0
178432,2026-04-27,2026-04-27 18:40:00,Pittsburgh Pirates,St. Louis Cardinals,1.74,2.22,8.5,1.98,1.89,2,4,Finished,St. Louis Cardinals,Under,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4
178433,2026-04-27,2026-04-27 19:07:00,Toronto Blue Jays,Boston Red Sox,1.71,2.27,7.0,1.88,2.0,0,5,Finished,Boston Red Sox,Under,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0.0,0
178438,2026-04-27,2026-04-27 19:40:00,Chicago White Sox,Los Angeles Angels,2.03,1.88,9.0,1.85,2.03,8,7,Finished,Chicago White Sox,Over,0,1,0,2,0,0,0,1,1,0,0,0,7,1,0,0,,2
178439,2026-04-27,2026-04-27 19:40:00,Minnesota Twins,Seattle Mariners,2.23,1.74,8.5,1.84,2.04,11,4,Finished,Minnesota Twins,Over,0,0,1,0,4,0,2,0,0,2,1,0,0,0,3,2,,0
178434,2026-04-27,2026-04-27 20:05:00,Texas Rangers,New York Yankees,2.48,1.61,8.0,1.9,1.97,2,4,Finished,New York Yankees,Under,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0
178435,2026-04-27,2026-04-27 21:40:00,San Diego Padres,Chicago Cubs,1.96,1.94,8.0,1.97,1.9,9,7,Finished,San Diego Padres,Over,3,0,0,1,1,4,0,0,2,0,0,0,2,0,1,0,,2
178436,2026-04-27,2026-04-27 22:10:00,Los Angeles Dodgers,Miami Marlins,1.35,3.47,8.0,1.86,2.01,5,4,Finished,Los Angeles Dodgers,Over,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3.0,0
