game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
178197,2026-04-09,2026-04-09 12:10:00,Miami Marlins,Cincinnati Reds,1.83,2.1,8.0,1.94,1.93,8,1,Finished,Miami Marlins,Over,1,0,0,0,0,0,3,0,0,1,1,0,1,0,2,0,,0
178194,2026-04-09,2026-04-09 13:35:00,New York Yankees,Athletics,1.48,2.85,8.0,1.9,1.97,0,1,Finished,Athletics,Under,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
178195,2026-04-09,2026-04-09 13:40:00,Minnesota Twins,Detroit Tigers,2.22,1.74,8.0,1.89,1.98,3,1,Finished,Minnesota Twins,Under,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,,0
178196,2026-04-09,2026-04-09 19:10:00,New York Mets,Arizona Diamondbacks,1.65,2.4,7.0,1.89,1.98,1,7,Finished,Arizona Diamondbacks,Over,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.0,0
178198,2026-04-09,2026-04-09 19:40:00,Kansas City Royals,Chicago White Sox,1.57,2.57,9.5,2.02,1.85,0,2,Finished,Chicago White Sox,Under,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0
178193,2026-04-09,2026-04-09 21:40:00,San Diego Padres,Colorado Rockies,1.54,2.64,8.0,1.98,1.89,7,3,Finished,San Diego Padres,Over,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
