game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
178625,2026-05-11,2026-05-11 18:10:00,Cleveland Guardians,Los Angeles Angels,1.58,2.55,8.0,2.0,1.87,7,2,Finished,Cleveland Guardians,Over,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,,1
178624,2026-05-11,2026-05-11 18:35:00,Baltimore Orioles,New York Yankees,2.44,1.62,8.5,1.84,2.04,3,2,Finished,Baltimore Orioles,Under,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,,0
178620,2026-05-11,2026-05-11 19:07:00,Toronto Blue Jays,Tampa Bay Rays,1.81,2.13,7.5,2.06,1.83,5,8,Finished,Tampa Bay Rays,Over,0,3,3,2,0,0,0,1,0,1,0,0,2,1,0,0,0.0,0
178621,2026-05-11,2026-05-11 20:05:00,Texas Rangers,Arizona Diamondbacks,1.75,2.21,8.0,2.01,1.86,0,1,Finished,Arizona Diamondbacks,Under,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
178622,2026-05-11,2026-05-11 20:10:00,Houston Astros,Seattle Mariners,2.25,1.72,8.5,1.99,1.88,1,3,Finished,Seattle Mariners,Under,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0
178623,2026-05-11,2026-05-11 22:10:00,Los Angeles Dodgers,San Francisco Giants,1.57,2.57,9.5,2.04,1.84,3,9,Finished,San Francisco Giants,Over,0,0,0,1,0,0,2,0,0,0,1,2,0,3,0,0,0.0,3
