game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
179319,2026-07-02,2026-07-02 12:35:00,Philadelphia Phillies,Pittsburgh Pirates,1.81,2.12,10.5,1.93,1.93,1,6,Finished,Pittsburgh Pirates,Under,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0.0,1
179316,2026-07-02,2026-07-02 14:10:00,Milwaukee Brewers,Cincinnati Reds,1.53,2.69,6.5,1.83,2.06,2,7,Finished,Cincinnati Reds,Over,0,1,0,0,0,0,0,4,1,0,1,0,0,1,0,1,0.0,0
179322,2026-07-02,2026-07-02 15:10:00,Colorado Rockies,Miami Marlins,2.02,1.79,12.0,1.88,1.88,14,4,Finished,Colorado Rockies,Over,1,2,0,0,2,1,2,1,0,0,7,0,0,0,2,0,,0
179323,2026-07-02,2026-07-02 18:40:00,Cleveland Guardians,Chicago White Sox,2.03,1.88,8.0,1.89,1.97,6,5,Finished,Cleveland Guardians,Over,0,0,0,0,2,0,0,0,0,3,1,2,1,0,0,0,2.0,0
179321,2026-07-02,2026-07-02 19:15:00,Atlanta Braves,St. Louis Cardinals,1.86,1.94,9.0,1.89,1.87,5,11,Finished,St. Louis Cardinals,Over,5,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,1
179324,2026-07-02,2026-07-02 19:40:00,Kansas City Royals,Tampa Bay Rays,1.98,1.83,10.5,1.91,1.87,2,5,Finished,Tampa Bay Rays,Under,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0.0,0
179317,2026-07-02,2026-07-02 20:05:00,Texas Rangers,Detroit Tigers,1.79,2.15,7.5,1.89,1.98,10,4,Finished,Texas Rangers,Over,0,0,3,0,0,0,2,0,0,3,1,0,3,0,1,1,,0
179318,2026-07-02,2026-07-02 21:40:00,Seattle Mariners,Los Angeles Angels,1.51,2.76,7.5,1.96,1.91,1,0,Finished,Seattle Mariners,Under,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
179320,2026-07-02,2026-07-02 22:10:00,Los Angeles Dodgers,San Diego Padres,1.53,2.67,8.5,1.86,2.01,12,7,Finished,Los Angeles Dodgers,Over,0,2,2,4,2,0,4,0,2,0,1,0,0,0,1,0,,1
