game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
165121,2025-08-16,2025-08-16 14:20:00,Chicago Cubs,Pittsburgh Pirates,1.44,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,
165122,2025-08-16,2025-08-16 15:07:00,Toronto Blue Jays,Texas Rangers,1.67,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,
165133,2025-08-16,2025-08-16 16:05:00,Washington Nationals,Philadelphia Phillies,2.30,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,
165123,2025-08-16,2025-08-16 16:10:00,Boston Red Sox,Miami Marlins,1.53,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,
165130,2025-08-16,2025-08-16 16:10:00,New York Mets,Seattle Mariners,2.10,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,
165124,2025-08-16,2025-08-16 18:40:00,Cincinnati Reds,Milwaukee Brewers,2.10,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,
165125,2025-08-16,2025-08-16 19:10:00,Cleveland Guardians,Atlanta Braves,1.80,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,
165127,2025-08-16,2025-08-16 19:10:00,Houston Astros,Baltimore Orioles,1.67,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,
165128,2025-08-16,2025-08-16 19:10:00,Kansas City Royals,Chicago White Sox,1.57,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,
165134,2025-08-16,2025-08-16 19:15:00,Minnesota Twins,Detroit Tigers,1.91,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,
165135,2025-08-16,2025-08-16 19:15:00,St. Louis Cardinals,New York Yankees,2.20,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,
165126,2025-08-16,2025-08-16 20:10:00,Colorado Rockies,Arizona Diamondbacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165132,2025-08-16,2025-08-16 21:05:00,San Francisco Giants,Tampa Bay Rays,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165129,2025-08-16,2025-08-16 21:10:00,Los Angeles Dodgers,San Diego Padres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165131,2025-08-16,2025-08-16 22:05:00,Athletics,Los Angeles Angels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
