game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
173301,2025-09-17,2025-09-17 12:35:00,Pittsburgh Pirates,Chicago Cubs,2.30,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,
173302,2025-09-17,2025-09-17 13:15:00,St. Louis Cardinals,Cincinnati Reds,1.91,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,
173303,2025-09-17,2025-09-17 14:10:00,Chicago White Sox,Baltimore Orioles,2.00,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,
173304,2025-09-17,2025-09-17 15:40:00,Arizona Diamondbacks,San Francisco Giants,1.91,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,
173305,2025-09-17,2025-09-17 16:05:00,Washington Nationals,Atlanta Braves,2.30,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,
173306,2025-09-17,2025-09-17 18:40:00,Detroit Tigers,Cleveland Guardians,1.62,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,
173307,2025-09-17,2025-09-17 18:45:00,Boston Red Sox,Athletics,1.53,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,
173308,2025-09-17,2025-09-17 19:05:00,Tampa Bay Rays,Toronto Blue Jays,2.10,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,
173309,2025-09-17,2025-09-17 19:10:00,New York Mets,San Diego Padres,1.91,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,
173310,2025-09-17,2025-09-17 19:40:00,Kansas City Royals,Seattle Mariners,1.91,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,
173311,2025-09-17,2025-09-17 19:40:00,Milwaukee Brewers,Los Angeles Angels,1.50,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,
173312,2025-09-17,2025-09-17 19:40:00,Minnesota Twins,New York Yankees,2.50,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,
173313,2025-09-17,2025-09-17 20:10:00,Houston Astros,Texas Rangers,2.00,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,
173314,2025-09-17,2025-09-17 20:40:00,Colorado Rockies,Miami Marlins,2.30,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,
173315,2025-09-17,2025-09-17 22:10:00,Los Angeles Dodgers,Philadelphia Phillies,1.67,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,
