game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
179592,2026-07-26,2026-07-26 12:15:00,Tampa Bay Rays,Cleveland Guardians,1.75,2.2,7.0,1.92,1.95,1,0,Finished,Tampa Bay Rays,Under,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0
179590,2026-07-26,2026-07-26 13:35:00,Washington Nationals,Arizona Diamondbacks,2.06,1.85,10.0,1.92,1.95,10,7,Finished,Washington Nationals,Over,0,1,1,0,1,1,0,1,4,1,0,0,3,0,1,1,,2
179595,2026-07-26,2026-07-26 13:35:00,Pittsburgh Pirates,Chicago Cubs,1.83,2.09,8.5,1.84,2.04,8,7,Finished,Pittsburgh Pirates,Over,0,0,3,1,4,0,0,3,1,0,0,0,0,0,0,1,,2
179602,2026-07-26,2026-07-26 13:35:00,Boston Red Sox,Toronto Blue Jays,1.77,2.18,8.0,1.93,1.93,6,1,Finished,Boston Red Sox,Under,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,,1
179603,2026-07-26,2026-07-26 13:35:00,Baltimore Orioles,Atlanta Braves,1.93,1.97,8.5,1.84,2.03,2,3,Finished,Atlanta Braves,Under,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0
179597,2026-07-26,2026-07-26 13:40:00,New York Mets,Los Angeles Dodgers,2.36,1.66,9.5,2.03,1.85,8,3,Finished,New York Mets,Over,1,0,0,0,0,2,0,1,0,0,3,0,4,0,0,0,,0
179599,2026-07-26,2026-07-26 13:40:00,Miami Marlins,San Diego Padres,1.79,2.15,8.5,1.83,2.04,3,5,Finished,San Diego Padres,Under,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,4,0.0,0
179600,2026-07-26,2026-07-26 13:40:00,Detroit Tigers,Kansas City Royals,1.55,2.63,9.0,1.85,2.03,4,5,Finished,Kansas City Royals,Push,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0.0,0
179596,2026-07-26,2026-07-26 14:10:00,Minnesota Twins,Athletics,1.76,2.19,10.0,1.88,1.99,11,8,Finished,Minnesota Twins,Over,3,0,0,0,3,0,1,0,0,0,1,3,1,3,2,0,,2
179598,2026-07-26,2026-07-26 14:10:00,Milwaukee Brewers,Colorado Rockies,1.34,3.53,7.5,1.88,1.99,11,2,Finished,Milwaukee Brewers,Over,3,0,0,0,0,0,0,0,0,1,5,0,2,1,1,0,,0
179601,2026-07-26,2026-07-26 14:10:00,Chicago White Sox,Houston Astros,1.92,1.99,9.5,2.02,1.85,12,3,Finished,Chicago White Sox,Over,2,1,0,0,1,1,0,0,0,1,2,0,4,0,3,0,,0
179593,2026-07-26,2026-07-26 14:15:00,St. Louis Cardinals,Cincinnati Reds,1.78,2.17,8.5,1.85,2.02,3,5,Finished,Cincinnati Reds,Under,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0
179591,2026-07-26,2026-07-26 14:35:00,Texas Rangers,Seattle Mariners,1.95,1.95,7.0,1.83,2.06,4,6,Finished,Seattle Mariners,Over,1,0,0,0,0,1,2,0,0,0,0,0,0,4,1,0,0.0,1
179594,2026-07-26,2026-07-26 16:05:00,San Francisco Giants,Los Angeles Angels,1.89,2.01,8.0,1.93,1.93,3,4,Finished,Los Angeles Angels,Under,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2.0,0
179589,2026-07-26,2026-07-26 19:20:00,Philadelphia Phillies,New York Yankees,1.62,2.46,8.0,1.93,1.93,11,4,Finished,Philadelphia Phillies,Over,1,0,1,0,4,0,0,0,0,3,5,0,0,1,0,0,,0
