game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
163985,2025-05-19,2025-05-19 18:40:00,Pittsburgh Pirates,Cincinnati Reds,2.1,1.77,8.0,1.91,1.91,1.0,7.0,Finished,Cincinnati Reds,Under,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0
163990,2025-05-19,2025-05-19 18:40:00,Miami Marlins,Chicago Cubs,2.5,1.59,9.0,2.0,1.8,8.0,7.0,Finished,Miami Marlins,Over,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
163988,2025-05-19,2025-05-19 18:45:00,Boston Red Sox,New York Mets,2.2,1.71,9.0,1.91,1.91,3.0,1.0,Finished,Boston Red Sox,Under,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
163984,2025-05-19,2025-05-19 19:05:00,Tampa Bay Rays,Houston Astros,1.74,2.15,9.0,1.91,1.91,3.0,4.0,Finished,Houston Astros,Under,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163989,2025-05-19,2025-05-19 19:40:00,Chicago White Sox,Seattle Mariners,2.75,1.5,8.0,1.91,1.91,1.0,5.0,Finished,Seattle Mariners,Under,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
163991,2025-05-19,2025-05-19 19:40:00,Milwaukee Brewers,Baltimore Orioles,1.83,2.0,8.5,1.91,1.91,5.0,4.0,Finished,Milwaukee Brewers,Over,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,0.0
163992,2025-05-19,2025-05-19 19:40:00,Minnesota Twins,Cleveland Guardians,1.71,2.2,7.5,1.91,1.91,2.0,1.0,Finished,Minnesota Twins,Under,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,
163993,2025-05-19,2025-05-19 19:45:00,St.Louis Cardinals,Detroit Tigers,,,,,,11.0,4.0,Finished,St.Louis Cardinals,Under,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,,3.0
163986,2025-05-19,2025-05-19 20:40:00,Colorado Rockies,Philadelphia Phillies,3.25,1.38,10.0,1.91,1.91,3.0,9.0,Finished,Philadelphia Phillies,Over,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0
163994,2025-05-19,2025-05-19 21:45:00,San Francisco Giants,Kansas City Royals,1.8,2.05,7.0,1.91,1.91,1.0,3.0,Finished,Kansas City Royals,Under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
163983,2025-05-19,2025-05-19 22:05:00,Athletics,Los Angeles Angels,1.8,2.05,9.5,1.91,1.91,,,,,,,,,,,,,,,,,,,,,,,
163987,2025-05-19,2025-05-19 22:10:00,Los Angeles Dodgers,Arizona Diamondbacks,1.71,2.2,9.5,1.91,1.91,,,,,,,,,,,,,,,,,,,,,,,
