game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
164426,2025-06-21,2025-06-21 12:10:00,Tampa Bay Rays,Detroit Tigers,1.8,2.0,9.0,1.91,1.91,8,3,Finished,Tampa Bay Rays,Over,4,0,1,0,0,0,2,1,0,0,0,0,1,0,0,2,,0
164431,2025-06-21,2025-06-21 13:05:00,New York Yankees,Baltimore Orioles,1.57,2.38,9.5,1.91,1.91,9,0,Finished,New York Yankees,Under,1,0,2,0,3,0,0,0,2,0,1,0,0,0,0,0,,0
164422,2025-06-21,2025-06-21 14:10:00,Minnesota Twins,Milwaukee Brewers,1.73,2.1,9.5,2.0,1.8,0,9,Finished,Milwaukee Brewers,Under,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2
164427,2025-06-21,2025-06-21 14:15:00,St. Louis Cardinals,Cincinnati Reds,1.5,2.6,9.0,1.91,1.91,6,5,Finished,St. Louis Cardinals,Over,2,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,1.0,0
164423,2025-06-21,2025-06-21 14:20:00,Chicago Cubs,Seattle Mariners,1.57,2.38,12.0,1.91,1.91,10,7,Finished,Chicago Cubs,Over,2,0,4,1,3,0,0,2,1,3,0,0,0,0,0,0,,1
164424,2025-06-21,2025-06-21 15:07:00,Toronto Blue Jays,Chicago White Sox,1.44,2.75,8.5,1.8,2.0,7,1,Finished,Toronto Blue Jays,Under,1,0,3,0,0,0,0,0,0,0,0,1,1,0,2,0,,0
164428,2025-06-21,2025-06-21 16:05:00,San Francisco Giants,Boston Red Sox,1.73,2.1,8.0,2.0,1.8,3,2,Finished,San Francisco Giants,Under,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,2
164430,2025-06-21,2025-06-21 16:05:00,Pittsburgh Pirates,Texas Rangers,1.91,1.91,8.5,1.91,1.91,2,3,Finished,Texas Rangers,Under,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0.0,0
164434,2025-06-21,2025-06-21 16:10:00,Miami Marlins,Atlanta Braves,2.2,1.67,8.5,1.91,1.91,0,7,Finished,Atlanta Braves,Under,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.0,3
164425,2025-06-21,2025-06-21 19:15:00,San Diego Padres,Kansas City Royals,1.62,2.3,7.5,2.0,1.8,5,1,Finished,San Diego Padres,Under,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,,0
164435,2025-06-21,2025-06-21 19:15:00,Philadelphia Phillies,New York Mets,1.8,2.0,9.0,1.73,2.1,4,11,Finished,New York Mets,Over,2,1,1,0,0,3,0,0,1,1,0,2,0,0,0,3,0.0,1
164429,2025-06-21,2025-06-21 21:10:00,Colorado Rockies,Arizona Diamondbacks,2.6,1.5,12.0,1.91,1.91,3,5,Finished,Arizona Diamondbacks,Under,2,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0.0,0
164436,2025-06-21,2025-06-21 21:38:00,Los Angeles Angels,Houston Astros,2.0,1.8,8.5,1.91,1.91,9,1,Finished,Los Angeles Angels,Over,0,0,2,0,4,0,1,1,0,0,0,0,2,0,0,0,,0
164433,2025-06-21,2025-06-21 22:05:00,Athletics,Cleveland Guardians,1.91,1.91,9.5,1.91,1.91,2,4,Finished,Cleveland Guardians,Under,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
164432,2025-06-21,2025-06-21 22:10:00,Los Angeles Dodgers,Washington Nationals,1.33,3.3,9.0,1.8,2.0,3,7,Finished,Washington Nationals,Over,0,0,0,0,0,0,0,2,1,0,1,1,0,2,0,2,1.0,0
