game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
163850,2025-05-09,2025-05-09 18:40:00,Pittsburgh Pirates,Atlanta Braves,2.25,1.69,9.0,2.0,1.8,3,2,Finished,Pittsburgh Pirates,Under,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,,2
163856,2025-05-09,2025-05-09 18:40:00,Detroit Tigers,Texas Rangers,1.38,3.2,7.5,2.0,1.8,2,1,Finished,Detroit Tigers,Under,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,0
163847,2025-05-09,2025-05-09 18:45:00,Washington Nationals,St.Louis Cardinals,1.91,1.91,8.5,1.91,1.91,0,10,Finished,St.Louis Cardinals,Over,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,3,0.0,1
163848,2025-05-09,2025-05-09 19:05:00,Tampa Bay Rays,Milwaukee Brewers,2.0,1.83,9.0,1.8,2.0,4,3,Finished,Tampa Bay Rays,Under,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,,0
163846,2025-05-09,2025-05-09 19:10:00,New York Mets,Chicago Cubs,1.69,2.25,8.0,1.91,1.91,7,2,Finished,New York Mets,Over,1,0,2,0,2,0,1,1,0,0,0,0,0,0,1,0,,1
163857,2025-05-09,2025-05-09 19:10:00,Cleveland Guardians,Philadelphia Phillies,1.95,1.87,8.0,1.91,1.91,6,0,Finished,Cleveland Guardians,Under,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,,0
163853,2025-05-09,2025-05-09 19:40:00,Kansas City Royals,Boston Red Sox,1.91,1.91,9.0,2.0,1.8,2,1,Finished,Kansas City Royals,Under,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
163854,2025-05-09,2025-05-09 19:40:00,Chicago White Sox,Miami Marlins,2.3,1.67,8.0,1.91,1.91,6,2,Finished,Chicago White Sox,Under,0,1,2,0,0,0,0,0,0,0,0,0,3,1,1,0,,0
163852,2025-05-09,2025-05-09 20:10:00,Houston Astros,Cincinnati Reds,1.59,2.5,7.5,1.8,2.0,3,0,Finished,Houston Astros,Under,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,,0
163859,2025-05-09,2025-05-09 20:10:00,Minnesota Twins,San Francisco Giants,1.83,2.0,9.0,2.0,1.8,3,1,Finished,Minnesota Twins,Under,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,0
163858,2025-05-09,2025-05-09 20:40:00,Colorado Rockies,San Diego Padres,2.55,1.57,10.5,1.8,2.0,9,13,Finished,San Diego Padres,Over,0,1,0,0,0,4,1,0,0,5,1,2,0,0,5,1,2.0,0
163860,2025-05-09,2025-05-09 21:38:00,Los Angeles Angels,Baltimore Orioles,2.3,1.67,9.0,1.91,1.91,1,4,Finished,Baltimore Orioles,Under,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1
163849,2025-05-09,2025-05-09 21:40:00,Seattle Mariners,Toronto Blue Jays,1.71,2.2,7.5,1.91,1.91,3,6,Finished,Toronto Blue Jays,Over,0,2,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0.0,1
163855,2025-05-09,2025-05-09 21:40:00,Arizona Diamondbacks,Los Angeles Dodgers,2.1,1.77,10.0,2.0,1.8,11,14,Finished,Los Angeles Dodgers,Over,3,1,0,2,0,5,1,0,4,0,1,0,0,0,2,0,0.0,6
163851,2025-05-09,2025-05-09 22:05:00,Athletics,New York Yankees,2.25,1.69,10.0,1.8,2.0,2,10,Finished,New York Yankees,Over,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,5,1.0,0
