game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
164378,2025-06-18,2025-06-18 16:10:00,Seattle Mariners,Boston Red Sox,2.05,1.8,7.0,2.0,1.8,1.0,3.0,Finished,Boston Red Sox,Under,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164385,2025-06-18,2025-06-18 18:40:00,Detroit Tigers,Pittsburgh Pirates,1.33,3.5,7.0,1.91,1.91,,,,,,,,,,,,,,,,,,,,,,,
164388,2025-06-18,2025-06-18 18:40:00,Miami Marlins,Philadelphia Phillies,2.7,1.53,7.5,1.91,1.91,2.0,4.0,Finished,Philadelphia Phillies,Under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164379,2025-06-18,2025-06-18 18:45:00,Washington Nationals,Colorado Rockies,1.59,2.5,9.0,1.8,2.0,1.0,3.0,Finished,Colorado Rockies,Under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
164389,2025-06-18,2025-06-18 19:05:00,New York Yankees,Los Angeles Angels,1.45,2.9,9.0,1.8,2.0,2.0,3.0,Finished,Los Angeles Angels,Under,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164390,2025-06-18,2025-06-18 19:07:00,Toronto Blue Jays,Arizona Diamondbacks,1.87,1.95,9.0,1.91,1.91,8.0,1.0,Finished,Toronto Blue Jays,Under,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,,0.0
164386,2025-06-18,2025-06-18 19:10:00,Cincinnati Reds,Minnesota Twins,1.91,1.91,8.5,1.8,2.0,4.0,2.0,Finished,Cincinnati Reds,Under,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,,,
164381,2025-06-18,2025-06-18 19:15:00,Atlanta Braves,New York Mets,1.56,2.6,8.0,1.8,2.0,5.0,0.0,Finished,Atlanta Braves,Under,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
164382,2025-06-18,2025-06-18 19:35:00,Tampa Bay Rays,Baltimore Orioles,1.77,2.1,9.0,1.8,2.0,12.0,8.0,Finished,Tampa Bay Rays,Over,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0
164387,2025-06-18,2025-06-18 19:40:00,Chicago White Sox,St. Louis Cardinals,2.6,1.56,8.0,1.73,2.1,,,,,,,,,,,,,,,,,,,,,,,
164380,2025-06-18,2025-06-18 20:05:00,Texas Rangers,Kansas City Royals,2.05,1.8,8.5,2.0,1.8,3.0,6.0,Finished,Kansas City Royals,Over,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
164391,2025-06-18,2025-06-18 20:05:00,Chicago Cubs,Milwaukee Brewers,1.67,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
164392,2025-06-18,2025-06-18 21:45:00,San Francisco Giants,Cleveland Guardians,1.71,2.2,7.5,1.8,2.0,2.0,4.0,Finished,Cleveland Guardians,Under,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164383,2025-06-18,2025-06-18 22:05:00,Athletics,Houston Astros,2.4,1.62,9.5,2.0,1.8,4.0,11.0,Finished,Houston Astros,Over,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0
164384,2025-06-18,2025-06-18 22:10:00,Los Angeles Dodgers,San Diego Padres,1.57,2.55,9.5,1.91,1.91,4.0,3.0,Finished,Los Angeles Dodgers,Under,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
