game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
164017,2025-05-21,2025-05-21 12:35:00,Pittsburgh Pirates,Cincinnati Reds,2.05,1.8,8.0,1.91,1.91,3.0,1.0,Finished,Pittsburgh Pirates,Under,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
164010,2025-05-21,2025-05-21 13:10:00,Miami Marlins,Chicago Cubs,2.1,1.77,9.0,2.0,1.8,1.0,2.0,Finished,Chicago Cubs,Under,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164011,2025-05-21,2025-05-21 13:10:00,Milwaukee Brewers,Baltimore Orioles,1.8,2.05,8.5,1.91,1.91,4.0,8.0,Finished,Baltimore Orioles,Over,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
164016,2025-05-21,2025-05-21 13:10:00,Tampa Bay Rays,Houston Astros,2.15,1.74,8.5,1.8,2.0,8.0,4.0,Finished,Tampa Bay Rays,Over,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,0.0
164013,2025-05-21,2025-05-21 13:15:00,St.Louis Cardinals,Detroit Tigers,,,,,,1.0,5.0,Finished,Detroit Tigers,Under,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
164020,2025-05-21,2025-05-21 14:10:00,Chicago White Sox,Seattle Mariners,2.3,1.67,8.0,1.8,2.0,5.0,6.0,Finished,Seattle Mariners,Over,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
164012,2025-05-21,2025-05-21 15:10:00,Minnesota Twins,Cleveland Guardians,1.69,2.25,7.5,2.0,1.8,1.0,5.0,Finished,Cleveland Guardians,Under,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0
164014,2025-05-21,2025-05-21 15:45:00,San Francisco Giants,Kansas City Royals,,,,,,4.0,8.0,Finished,Kansas City Royals,Under,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
164015,2025-05-21,2025-05-21 18:45:00,Washington Nationals,Atlanta Braves,2.4,1.62,8.5,1.91,1.91,,,,,,,,,,,,,,,,,,,,,,,
164021,2025-05-21,2025-05-21 18:45:00,Boston Red Sox,New York Mets,1.67,2.3,8.0,1.91,1.91,1.0,5.0,Finished,New York Mets,Under,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
164023,2025-05-21,2025-05-21 19:05:00,New York Yankees,Texas Rangers,1.83,2.0,8.0,2.0,1.8,4.0,3.0,Finished,New York Yankees,Under,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0
164024,2025-05-21,2025-05-21 19:07:00,Toronto Blue Jays,San Diego Padres,,,,,,14.0,0.0,Finished,Toronto Blue Jays,Under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,,0.0
164022,2025-05-21,2025-05-21 20:40:00,Colorado Rockies,Philadelphia Phillies,3.0,1.42,11.5,1.91,1.91,5.0,9.0,Finished,Philadelphia Phillies,Over,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
164018,2025-05-21,2025-05-21 22:05:00,Athletics,Los Angeles Angels,1.62,2.4,10.5,1.8,2.0,,,,,,,,,,,,,,,,,,,,,,,
164019,2025-05-21,2025-05-21 22:10:00,Los Angeles Dodgers,Arizona Diamondbacks,1.74,2.15,9.0,1.91,1.91,3.0,1.0,Finished,Los Angeles Dodgers,Under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0
