game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
163423,2025-08-09,2025-08-09 13:15:00,Atlanta Braves,Miami Marlins,1.91,1.91,,,,7,1,Finished,Atlanta Braves,Under,0,0,2,0,1,0,0,0,0,0,0,1,4,0,0,0,,0
165034,2025-08-09,2025-08-09 14:05:00,New York Yankees,Houston Astros,,,,,,5,4,Finished,New York Yankees,Under,2,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,,0
165031,2025-08-09,2025-08-09 16:05:00,San Francisco Giants,Washington Nationals,,,,,,2,4,Finished,Washington Nationals,Under,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0.0,0
165036,2025-08-09,2025-08-09 18:10:00,Detroit Tigers,Los Angeles Angels,,,,,,4,7,Finished,Los Angeles Angels,Under,0,1,2,0,0,0,2,3,0,2,0,0,0,0,0,1,0.0,0
165028,2025-08-09,2025-08-09 18:40:00,Pittsburgh Pirates,Cincinnati Reds,,,,,,1,2,Finished,Cincinnati Reds,Under,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0
165033,2025-08-09,2025-08-09 19:05:00,Baltimore Orioles,Athletics,,,,,,3,11,Finished,Athletics,Under,3,2,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0.0,0
165037,2025-08-09,2025-08-09 19:10:00,Chicago White Sox,Cleveland Guardians,,,,,,1,3,Finished,Cleveland Guardians,Under,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
165040,2025-08-09,2025-08-09 19:10:00,Milwaukee Brewers,New York Mets,,,,,,7,4,Finished,Milwaukee Brewers,Under,0,0,2,1,0,1,1,1,0,1,0,0,4,0,0,0,,0
165041,2025-08-09,2025-08-09 19:10:00,Minnesota Twins,Kansas City Royals,,,,,,0,2,Finished,Kansas City Royals,Under,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1
165029,2025-08-09,2025-08-09 19:15:00,Texas Rangers,Philadelphia Phillies,,,,,,2,3,Finished,Philadelphia Phillies,Under,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0
165039,2025-08-09,2025-08-09 19:15:00,Atlanta Braves,Miami Marlins,,,,,,8,6,Finished,Atlanta Braves,Under,0,0,0,0,0,0,1,4,4,0,3,0,0,2,0,0,,0
165042,2025-08-09,2025-08-09 19:15:00,St. Louis Cardinals,Chicago Cubs,,,,,,1,9,Finished,Chicago Cubs,Under,0,2,0,4,0,1,0,1,0,1,1,0,0,0,0,0,0.0,0
165038,2025-08-09,2025-08-09 20:10:00,Arizona Diamondbacks,Colorado Rockies,1.4,2.9,,,,6,5,Finished,Arizona Diamondbacks,Under,1,0,0,3,2,1,0,0,2,0,0,1,0,0,0,0,1.0,0
165032,2025-08-09,2025-08-09 20:40:00,San Diego Padres,Boston Red Sox,1.67,2.2,,,,5,4,Finished,San Diego Padres,Under,0,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0.0,1
165035,2025-08-09,2025-08-09 21:10:00,Los Angeles Dodgers,Toronto Blue Jays,,,,,,9,1,Finished,Los Angeles Dodgers,Under,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,1,,0
165030,2025-08-09,2025-08-09 21:40:00,Seattle Mariners,Tampa Bay Rays,1.8,2.0,,,,7,4,Finished,Seattle Mariners,Under,2,1,0,0,4,0,0,0,0,0,1,3,0,0,0,0,,0
