game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
164502,2025-06-27,2025-06-27 18:40:00,Pittsburgh Pirates,New York Mets,2.3,1.62,8.5,1.91,1.91,9,1,Finished,Pittsburgh Pirates,Over,0,0,4,0,0,0,0,1,1,0,3,0,1,0,0,0,,0
164509,2025-06-27,2025-06-27 19:05:00,Baltimore Orioles,Tampa Bay Rays,2.1,1.73,9.0,1.91,1.91,22,8,Finished,Baltimore Orioles,Over,0,0,4,6,1,0,0,1,3,0,3,0,4,1,7,0,,0
164512,2025-06-27,2025-06-27 19:05:00,New York Yankees,Athletics,1.44,2.75,8.5,1.91,1.91,3,0,Finished,New York Yankees,Under,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0
164500,2025-06-27,2025-06-27 19:10:00,Detroit Tigers,Minnesota Twins,,,,,,1,4,Finished,Minnesota Twins,Under,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0.0,0
164505,2025-06-27,2025-06-27 19:10:00,Cleveland Guardians,St. Louis Cardinals,2.1,1.73,8.0,1.8,2.0,0,5,Finished,St. Louis Cardinals,Under,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0.0,0
164506,2025-06-27,2025-06-27 19:10:00,Cincinnati Reds,San Diego Padres,2.2,1.67,9.0,1.8,2.0,8,1,Finished,Cincinnati Reds,Under,2,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,,1
164508,2025-06-27,2025-06-27 19:10:00,Boston Red Sox,Toronto Blue Jays,1.91,1.91,8.5,1.8,2.0,0,9,Finished,Toronto Blue Jays,Over,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,4,0.0,0
164510,2025-06-27,2025-06-27 19:15:00,Atlanta Braves,Philadelphia Phillies,1.67,2.2,9.0,1.8,2.0,0,13,Finished,Philadelphia Phillies,Over,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0.0,2
164507,2025-06-27,2025-06-27 19:40:00,Chicago White Sox,San Francisco Giants,2.38,1.57,8.5,1.91,1.91,1,3,Finished,San Francisco Giants,Under,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
164501,2025-06-27,2025-06-27 20:05:00,Texas Rangers,Seattle Mariners,1.91,1.91,8.0,2.0,1.8,6,7,Finished,Seattle Mariners,Over,1,1,0,0,0,2,0,1,0,0,3,1,1,0,0,0,0.0,0
164503,2025-06-27,2025-06-27 20:10:00,Kansas City Royals,Los Angeles Dodgers,2.3,1.62,9.5,1.91,1.91,4,5,Finished,Los Angeles Dodgers,Under,1,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0
164504,2025-06-27,2025-06-27 20:10:00,Houston Astros,Chicago Cubs,1.91,1.91,8.5,1.8,2.0,7,4,Finished,Houston Astros,Over,0,0,0,0,4,0,3,0,0,1,0,0,0,2,0,0,,1
164513,2025-06-27,2025-06-27 20:10:00,Milwaukee Brewers,Colorado Rockies,,,,,,10,6,Finished,Milwaukee Brewers,Under,0,0,0,0,0,0,6,0,1,3,0,1,0,0,3,2,,0
164514,2025-06-27,2025-06-27 21:38:00,Los Angeles Angels,Washington Nationals,1.57,2.38,8.5,1.91,1.91,9,15,Finished,Washington Nationals,Over,0,0,1,2,4,0,2,3,2,3,0,1,0,1,0,1,0.0,4
164511,2025-06-27,2025-06-27 21:40:00,Arizona Diamondbacks,Miami Marlins,1.57,2.38,8.5,1.8,2.0,8,9,Finished,Miami Marlins,Over,0,0,0,0,1,0,0,2,3,2,0,2,1,0,0,1,3.0,2
